"VendorID","Payment_type","Store_and_fwd_flag","RateCodeID","f.Extra","f.MTA_tax","f.Improvement_surcharge","lpep_pickup_period","Trip_type","lpep_pickup_date","multiouts","f.espeed","f.tlenkm","f.traveltime","f.distHaversine","AnyToll","f.Fare_amount","f.Passenger_count","f.Total_amount","Passenger_count","tlenkm","Pickup_longitude","Pickup_latitude","Dropoff_longitude","Dropoff_latitude","Fare_amount","espeed","Tip_amount","Tolls_amount","lpep_pickup_time","traveltime","distHaversine","AnyTip","Total_amount"
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1","f.Total_amount-(11,18]",1,4.55444352,-73.9189605712891,40.7429962158203,-73.9234924316406,40.7704086303711,12,18.976848,0,0,0,14.4,3.07537054862375,"AnyTip No",13.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-Others","f.Total_amount-(20,30]",5,7.77313152,-73.8934478759766,40.7488059997559,-73.9411087036133,40.711181640625,18,27.8440532059702,2,0,0,16.75,5.80574895992224,"AnyTip Yes",21.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1","f.Total_amount-(8,11]",1,2.18870784,-73.9174728393555,40.7651138305664,-73.9338912963867,40.7547607421875,8,14.0954351055456,0,0,0,9.31666666666667,1.8013311167762,"AnyTip No",9.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(11,18]",1,6.64659072,-73.9105682373047,40.6996574401855,-73.9573593139648,40.6722831726074,15.5,21.6933151332729,0,0,0,18.3833333333333,4.98865304673877,"AnyTip No",16.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(18,20]",1,5.40739584,-73.9516220092773,40.7150955200195,-73.9480438232422,40.6767959594727,15,17.6168552253394,3.26,0,0,18.4166666666667,4.27417012089767,"AnyTip Yes",19.56
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(18,20]",1,6.14769408,-73.9931335449219,40.6828269958496,-73.9803009033203,40.7220497131348,15.5,20.6645179159664,3,0,0,17.85,4.4985547052874,"AnyTip Yes",19.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(18,20]",1,6.3569088,-73.9477691650391,40.6688461303711,-73.9591445922852,40.7184982299805,15,23.7394934439834,3.26,0,0,16.0666666666667,5.61001666798679,"AnyTip Yes",19.56
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1","f.Total_amount-(1,8]",1,1.27138176,-73.9648284912109,40.6832275390625,-73.956298828125,40.6759719848633,5,17.0147744832714,0,0,0,4.48333333333333,1.08206890075942,"AnyTip No",6.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1","f.Total_amount-(8,11]",1,2.2530816,-73.9247283935547,40.833740234375,-73.9452438354492,40.8283462524414,7.5,15.5683181573896,0,0,0,8.68333333333333,1.82934562987208,"AnyTip No",8.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(20,30]",1,7.0811136,-73.9627456665039,40.6607208251953,-73.9597091674805,40.7179527282715,16,23.5818769287697,3.46,0,0,18.0166666666667,6.37617983910137,"AnyTip Yes",20.76
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1","f.Total_amount-(11,18]",1,5.74535808,-73.9607086181641,40.6488151550293,-73.9607391357422,40.6970062255859,13.5,24.8597224615385,2,0,0,13.8666666666667,5.36460605390087,"AnyTip Yes",16.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1","f.Total_amount-(1,8]",1,1.35184896,-73.9193878173828,40.7584419250488,-73.9072265625,40.7535209655762,5.5,17.5691561588448,0,0,0,4.61666666666667,1.16262990068186,"AnyTip No",6.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1","f.Total_amount-(8,11]",1,2.39792256,-73.9429702758789,40.8110084533691,-73.9408111572266,40.8293952941895,7.5,19.4426153513513,0,0,0,7.4,2.05487967668218,"AnyTip No",8.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-2","f.Total_amount-(11,18]",2,4.5061632,-73.9575347900391,40.8002777099609,-73.9276885986328,40.806583404541,12,19.2662559619952,0,0,0,14.0333333333333,2.611080727211,"AnyTip No",13.3
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1","f.Total_amount-(8,11]",1,2.2530816,-73.951286315918,40.7115669250488,-73.9335784912109,40.7106094360352,7.5,17.7098117030568,1.75,0,0,7.63333333333333,1.49800214813902,"AnyTip Yes",10.55
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1","f.Total_amount-(11,18]",1,4.3452288,-73.9790802001953,40.6924591064453,-73.9577713012695,40.6711044311523,12,17.0030692173913,3.95,0,0,15.3333333333333,2.98109600949274,"AnyTip Yes",17.25
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-[0,1]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1","f.Total_amount-(1,8]",1,0.9656064,-73.9180450439453,40.7702407836914,-73.918815612793,40.765739440918,4.5,14.5446989121339,1.15,0,0,3.98333333333333,0.505281037584628,"AnyTip Yes",6.95
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1","f.Total_amount-(1,8]",1,1.4484096,-73.9221496582031,40.771053314209,-73.921516418457,40.7626991271973,5.5,17.4975656375839,0,0,0,4.96666666666667,0.931515055847854,"AnyTip No",6.8
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1","f.Total_amount-(8,11]",1,2.414016,-73.9357299804688,40.8219566345215,-73.9513092041016,40.8085479736328,8,16.09344,0,0,0,9,1.98764507984685,"AnyTip No",9.3
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-[0,1]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-2","f.Total_amount-(1,8]",2,0.6437376,-73.940315246582,40.7173500061035,-73.9413299560547,40.7132720947266,4.5,8.94770409266409,0,0,0,4.31666666666667,0.461954295996205,"AnyTip No",5.8
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1","f.Total_amount-(11,18]",1,6.2764416,-73.9944076538086,40.6903839111328,-73.9560852050781,40.7213287353516,14.5,28.8572027586207,0,0,0,13.05,4.72491016723288,"AnyTip No",15.8
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1","f.Total_amount-(11,18]",1,3.7014912,-73.9624862670898,40.7197151184082,-73.9364776611328,40.7114791870117,11.5,14.6271880570801,0,0,0,15.1833333333333,2.37830303600932,"AnyTip No",12.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-[0,1]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1","f.Total_amount-(1,8]",1,0.85295232,-73.9361267089844,40.8498573303223,-73.9392929077148,40.8427276611328,4.5,13.64723712,0,0,1,3.75,0.837258777106389,"AnyTip No",5.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1","f.Total_amount-(11,18]",1,4.1038272,-73.9630126953125,40.6739273071289,-73.9927215576172,40.6934852600098,10.5,23.084028,2.36,0,1,10.6666666666667,3.32109363509789,"AnyTip Yes",14.16
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-[0,1]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1","f.Total_amount-(1,8]",1,0.717506837260865,-73.9402160644531,40.8252983093262,-73.9409103393555,40.8242835998535,2.5,23.5098913722281,0,0,1,0.266666666666667,0.127199024859009,"AnyTip No",3.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1","f.Total_amount-(11,18]",1,5.10162048,-73.9061431884766,40.8235015869141,-73.9374313354492,40.8418121337891,13.5,18.3474862417582,0,0,1,16.6833333333333,3.33160099290418,"AnyTip No",14.8
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1","f.Total_amount-(1,8]",1,1.49668992,-73.8907623291016,40.7463111877441,-73.881477355957,40.7521133422852,6,14.9668992,0,0,1,6,1.01504155841268,"AnyTip No",7.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1","f.Total_amount-(11,18]",1,3.63711744,-73.9018936157227,40.8193397521973,-73.8833618164062,40.8453903198242,11.5,14.7783552866817,0,0,1,14.7666666666667,3.29332349187999,"AnyTip No",12.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1","f.Total_amount-(18,20]",1,5.7131712,-73.9583740234375,40.6807670593262,-73.9336318969727,40.7107467651367,14,19.7005903448276,3.06,0,1,17.4,3.93681612068333,"AnyTip Yes",18.36
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(25,130]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-Others","f.Total_amount-(8,11]",3,2.2530816,-73.9514312744141,40.7433738708496,-73.9471054077148,40.7260665893555,6.5,25.8315087898089,2.34,0,1,5.23333333333333,1.96088730721778,"AnyTip Yes",10.14
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1","f.Total_amount-(8,11]",1,1.46450304,-73.8673400878906,40.7494125366211,-73.8843841552734,40.7497711181641,8,8.09863432258065,0,0,1,10.85,1.43791898441737,"AnyTip No",9.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1","f.Total_amount-(8,11]",1,2.30136192,-73.9437789916992,40.8353462219238,-73.9307861328125,40.8532638549805,8,16.0249572765957,0,0,1,8.61666666666667,2.27497950792791,"AnyTip No",9.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(10,20]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(18,20]",1,8.04672,-73.948600769043,40.8015518188477,-73.9921112060547,40.7664337158203,18,27.7739137104506,0,0,1,17.3833333333333,5.36031083925446,"AnyTip No",19.3
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(20,30]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(20,30]",1,13.38974208,-73.8070755004883,40.6995086669922,-73.8077392578125,40.7004661560059,24.5,40.0025489526971,0,0,1,20.0833333333333,0.120411102164188,"AnyTip No",25.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1","f.Total_amount-(8,11]",1,1.73809152,-73.9778213500977,40.6847381591797,-73.9765319824219,40.6943817138672,6.5,16.422912,2.34,0,1,6.35,1.07901827931395,"AnyTip Yes",10.14
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1","f.Total_amount-(11,18]",1,2.43010944,-73.9021682739258,40.7457809448242,-73.884033203125,40.7394332885742,8.5,12.8087759648609,1.96,0,1,11.3833333333333,1.68486725930691,"AnyTip Yes",11.76
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-1","f.Total_amount-(1,8]",1,1.99558656,-73.8624267578125,40.7298469543457,-73.8654403686523,40.7219047546387,6,21.2547680946746,0,0,1,5.63333333333333,0.919949245256016,"AnyTip No",7.3
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1","f.Total_amount-(11,18]",1,2.30136192,-73.922233581543,40.7771148681641,-73.9165954589844,40.7632751464844,9,12.0071056695652,2.06,0,1,11.5,1.61229034531317,"AnyTip Yes",12.36
"f.Vendor-VeriFone","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(20,30]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(20,30]",1,9.14107392,-73.9366607666016,40.6979103088379,-73.8841857910156,40.7475662231445,22.5,21.5647877536042,0,0,1,25.4333333333333,7.08198677646808,"AnyTip No",23.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(30,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(30,40]",1,15.67501056,-73.9486541748047,40.6802864074707,-73.9216995239258,40.766414642334,34.5,23.8907866282811,0,0,1,39.3666666666667,9.85374269542425,"AnyTip No",35.8
"f.Vendor-VeriFone","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-2","f.Total_amount-(11,18]",2,4.79584512,-73.9942398071289,40.6901359558105,-73.9479064941406,40.6732788085938,12.5,20.9527213980583,2.76,0,1,13.7333333333333,4.33823123276662,"AnyTip Yes",16.56
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-[0,10]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-[0,6.5]","f.Passenger_count-Others","f.Total_amount-(8,11]",3,1.9312128,-73.9846954345703,40.663215637207,-73.9806365966797,40.6765213012695,6.5,17.735627755102,1.55,0,1,6.53333333333333,1.52030834055937,"AnyTip Yes",9.35
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(25,130]","f.tlenkm-(5,67.9]","f.traveltime-(30,40]","f.distHaversine-(10,26.1]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(40,95.5]",1,23.335488,-73.90283203125,40.6759872436523,-73.6988677978516,40.6912574768066,41,38.8565017576318,0,0,1,36.0333333333333,17.3015239484856,"AnyTip No",42.3
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(5,67.9]","f.traveltime-(30,40]","f.distHaversine-(5,10]","AnyToll Yes","f.Fare_amount-(14.5,71.5]","f.Passenger_count-1","f.Total_amount-(30,40]",1,12.07008,-73.9114990234375,40.7755012512207,-73.9745254516602,40.7951278686523,30.5,19.8957362637363,1,0,1,36.4,5.7440441957522,"AnyTip Yes",32.8
"f.Vendor-Mobile","f.PayType-Credit card","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(9,14.5]","f.Passenger_count-1","f.Total_amount-(11,18]",1,4.1842944,-73.9488296508789,40.6541976928711,-73.9532852172852,40.6859664916992,11.5,17.9326902857143,2.55,0,1,14,3.55643936364878,"AnyTip Yes",15.35
"f.Vendor-Mobile","f.PayType-Cash","FALSE","Standard rate","f.Extra-0.5","f.MTA_tax_YES","f.Improvement_surcharge_YES","Period night","f.TripType-Street-Hail","2016-01-01","FALSE","f.espeed-(1,25]","f.tlenkm-(1,5]","f.traveltime-(10,20]","f.distHaversine-[0,5]","AnyToll Yes","f.Fare_amount-(6.5,9]","f.Passenger_count-1","f.Total_amount-(8,11]",1,1.4484096,-73.9121246337891,40.774974822998,-73.9227600097656,40.7665786743164,8,8.18567434850863,0,0,1,10.6166666666667,1.29518592190291,"AnyTip No",9.3
